split,date,pc1,pc2,pc3,pca_regime,z1,z2,z3,ae_regime
train,1994-04-17,1.4310298,6.239003,-10.346753,0,-3.3331923,-9.753461,1.160754,2
train,1994-04-24,1.6135902,6.3142996,-10.466566,0,-3.425667,-9.801496,1.2544819,2
train,1994-05-01,1.7824312,6.411842,-10.566422,0,-3.7306685,-9.913109,1.0219128,2
train,1994-05-08,2.0090992,6.476242,-10.688131,0,-3.8861365,-9.907615,0.9178808,2
train,1994-05-15,2.297681,6.5285807,-10.926433,0,-4.072297,-10.101002,0.7359735,2
train,1994-05-22,2.5290995,6.584131,-11.1149845,0,-4.197946,-10.11314,0.7036091,2
train,1994-05-29,2.7866817,6.637787,-11.295185,0,-4.482691,-10.112107,0.5451677,2
train,1994-06-05,3.011353,6.719617,-11.481391,0,-4.729185,-10.375211,0.40227497,2
train,1994-06-12,3.2291543,6.8009243,-11.658764,0,-4.846867,-10.358633,0.32152373,2
train,1994-06-19,3.4556956,6.8999653,-11.903335,0,-4.941474,-10.214881,0.3612626,2
train,1994-06-26,3.6652894,7.0369787,-12.0945,0,-5.0404553,-10.399763,0.38426036,2
train,1994-07-03,3.9029732,7.1722856,-12.212777,0,-5.263946,-10.624855,0.24355465,2
train,1994-07-10,4.1791854,7.3046756,-12.363652,0,-5.4619226,-10.849272,0.11048873,2
train,1994-07-17,4.4524674,7.449966,-12.485158,0,-5.6536465,-10.855699,0.106089056,2
train,1994-07-24,4.7424464,7.5948434,-12.609902,0,-5.913003,-11.08997,0.052046083,2
train,1994-07-31,5.0346293,7.7596703,-12.761033,0,-6.0313272,-11.098734,-0.041241158,2
train,1994-08-07,5.3141103,7.8989477,-12.897343,0,-6.1020937,-11.30906,-0.00375285,2
train,1994-08-14,5.539043,8.010222,-13.036687,0,-6.5144033,-11.388972,-0.2662034,2
train,1994-08-21,5.789395,8.134199,-13.170557,0,-6.3922367,-11.343146,0.059098966,2
train,1994-08-28,6.042008,8.210384,-13.334541,0,-6.69454,-11.318318,-0.34782505,2
train,1994-09-04,6.299764,8.275314,-13.547148,0,-6.7342525,-11.439346,-0.16600972,2
train,1994-09-11,6.558665,8.336733,-13.718475,0,-6.776331,-11.465024,-0.2850436,2
train,1994-09-18,6.793319,8.445031,-13.803541,0,-6.866506,-11.462986,-0.3045958,2
train,1994-09-25,7.043392,8.536611,-13.886747,0,-7.051133,-11.720172,-0.63553166,2
train,1994-10-02,7.323034,8.565347,-14.016411,0,-6.9593234,-11.650502,-0.29479983,2
train,1994-10-09,7.574429,8.608298,-14.108805,0,-6.995071,-11.74563,-0.5017947,2
train,1994-10-16,7.8233438,8.638339,-14.2263775,0,-6.87069,-11.756618,-0.35823166,2
train,1994-10-23,8.050008,8.6983385,-14.350698,0,-7.179915,-11.757643,-0.71272254,2
train,1994-10-30,8.27324,8.738547,-14.470466,0,-7.0010037,-11.7396965,-0.4751763,2
train,1994-11-06,8.485318,8.77764,-14.620658,0,-7.0550394,-11.679855,-0.608819,2
train,1994-11-13,8.672522,8.81849,-14.721301,0,-7.30345,-11.790829,-0.7116153,2
train,1994-11-20,8.886631,8.893371,-14.817291,0,-7.3195133,-11.948648,-0.95483196,2
train,1994-11-27,9.065625,8.96695,-14.892524,0,-7.461802,-11.767945,-0.8721318,2
train,1994-12-04,9.287439,9.037364,-14.935608,0,-7.3140388,-11.599708,-0.9299762,2
train,1994-12-11,9.52633,9.138703,-14.964551,0,-7.268851,-11.72076,-1.0612832,2
train,1994-12-18,9.746718,9.219831,-14.928265,0,-7.2038665,-11.570029,-1.0709606,2
train,1994-12-25,10.0218935,9.237752,-14.952417,0,-7.2323513,-11.629779,-1.1654469,2
train,1995-01-01,10.22351,9.294534,-14.839527,0,-7.2864785,-11.492098,-1.397163,2
train,1995-01-08,10.548741,9.211892,-14.761118,0,-7.3400674,-11.39611,-1.453729,2
train,1995-01-15,10.866429,9.158276,-14.669779,0,-7.22411,-11.269679,-1.6110471,2
train,1995-01-22,11.165587,9.111205,-14.548581,0,-7.3591995,-10.992415,-1.7267596,2
train,1995-01-29,11.46371,9.074492,-14.418461,0,-7.327822,-10.904229,-1.7550172,2
train,1995-02-05,11.75229,9.000194,-14.301884,0,-7.617631,-10.746912,-2.0311453,2
train,1995-02-12,12.086208,8.939993,-14.175333,0,-7.623967,-10.575749,-2.0619595,2
train,1995-02-19,12.351182,8.898065,-14.026918,0,-7.688183,-10.415902,-2.1417065,2
train,1995-02-26,12.594064,8.869895,-13.867219,0,-7.7251143,-10.187076,-2.2942789,2
train,1995-03-05,12.813809,8.858258,-13.677015,0,-7.7100725,-9.955813,-2.5127249,2
train,1995-03-12,13.0334215,8.813116,-13.464203,0,-7.9040256,-9.859629,-2.6062875,2
train,1995-03-19,13.273633,8.698689,-13.298372,0,-7.954005,-9.613122,-2.7379723,2
train,1995-03-26,13.503989,8.544829,-13.134041,0,-7.997303,-9.424521,-2.7960896,2
train,1995-04-02,13.724614,8.406878,-12.983751,0,-8.059919,-9.286003,-2.8470905,2
train,1995-04-09,13.947864,8.233295,-12.803989,0,-8.187317,-9.238289,-3.0216622,2
train,1995-04-16,14.110993,8.128286,-12.551818,0,-8.301217,-8.875422,-2.9099374,2
train,1995-04-23,14.261363,7.9983816,-12.262708,0,-8.32498,-8.762593,-3.0104403,2
train,1995-04-30,14.420022,7.881846,-11.98222,0,-8.520448,-8.454586,-2.9424362,2
train,1995-05-07,14.517167,7.719926,-11.658661,0,-8.490197,-8.306396,-2.9722297,2
train,1995-05-14,14.573824,7.5654325,-11.275016,0,-8.573274,-8.035196,-2.9448466,2
train,1995-05-21,14.620963,7.397258,-10.894047,0,-8.794088,-7.8203006,-2.9175782,2
train,1995-05-28,14.672974,7.2071037,-10.558031,0,-8.604983,-7.5985208,-2.9643278,2
train,1995-06-04,14.674214,6.9756823,-10.228247,0,-8.780039,-7.2029505,-2.8686986,2
train,1995-06-11,14.684311,6.741206,-9.84141,0,-8.949897,-7.051154,-2.8462994,0
train,1995-06-18,14.673543,6.505184,-9.403099,0,-9.068258,-6.911755,-2.877429,0
train,1995-06-25,14.62135,6.260472,-8.946165,0,-8.993929,-6.6402245,-2.6573627,0
train,1995-07-02,14.616531,6.0161505,-8.535059,0,-9.469578,-6.6518435,-2.6543214,0
train,1995-07-09,14.46494,5.8729787,-8.212304,0,-9.378284,-6.369802,-2.511442,0
train,1995-07-16,14.343043,5.7004423,-7.947229,0,-9.468308,-6.3069077,-2.4369159,0
train,1995-07-23,14.213056,5.546773,-7.6598086,0,-9.407627,-6.1402,-2.1790948,0
train,1995-07-30,14.08203,5.402116,-7.3710046,0,-9.533548,-6.1376605,-2.262993,0
train,1995-08-06,13.956426,5.290496,-7.110565,0,-9.643408,-6.1502705,-2.185576,0
train,1995-08-13,13.823156,5.1637154,-6.8565145,0,-9.605464,-5.938154,-2.0537708,0
train,1995-08-20,13.721312,5.0089726,-6.5991454,0,-9.631497,-5.921998,-1.9602685,0
train,1995-08-27,13.61161,4.8573265,-6.3534374,0,-9.832037,-5.949053,-2.1187181,0
train,1995-09-03,13.494094,4.6997905,-6.067335,0,-9.654547,-5.612508,-1.8623307,0
train,1995-09-10,13.402401,4.5190597,-5.842781,0,-9.6337595,-5.6180205,-1.9730245,0
train,1995-09-17,13.271819,4.356964,-5.629001,0,-9.443292,-5.3842015,-1.8104135,0
train,1995-09-24,13.122733,4.221807,-5.3944736,0,-9.456274,-5.2553463,-1.7320344,0
train,1995-10-01,12.987878,4.086475,-5.1804605,0,-9.415234,-5.358711,-1.8558687,0
train,1995-10-08,12.865672,3.9268746,-4.964973,0,-9.507349,-5.1245575,-1.6291833,0
train,1995-10-15,12.770021,3.7329848,-4.768499,0,-9.354141,-5.0103765,-1.57943,0
train,1995-10-22,12.685134,3.5422254,-4.5639176,0,-9.363759,-4.9326987,-1.6235924,0
train,1995-10-29,12.557828,3.3588622,-4.336453,0,-9.609999,-5.1463785,-1.5220982,0
train,1995-11-05,12.485169,3.1630933,-4.151358,0,-9.352996,-4.724687,-1.3634114,0
train,1995-11-12,12.4414015,2.9882078,-4.015011,0,-9.215042,-4.667329,-1.430849,0
train,1995-11-19,12.376852,2.8129067,-3.8436017,0,-9.175678,-4.667683,-1.3852879,0
train,1995-11-26,12.334449,2.6459396,-3.671609,0,-9.059399,-4.4367323,-1.2651207,0
train,1995-12-03,12.295743,2.5300384,-3.5093317,0,-8.9116,-4.389981,-1.4000384,0
train,1995-12-10,12.251386,2.3561723,-3.3672454,0,-8.925214,-4.238968,-1.2571387,0
train,1995-12-17,12.248484,2.1898115,-3.2487574,0,-8.759353,-4.2443476,-1.3221339,0
train,1995-12-24,12.223618,2.047556,-3.1173954,0,-8.617504,-3.9595942,-1.3200289,0
train,1995-12-31,12.201537,1.8800889,-3.0427184,0,-8.57541,-3.9719396,-1.278475,0
train,1996-01-07,12.200076,1.7429934,-2.8651109,2,-8.445051,-3.8065412,-1.2983565,0
train,1996-01-14,12.137712,1.6316885,-2.6367185,2,-8.476859,-3.7579207,-1.2443353,0
train,1996-01-21,12.097848,1.4831946,-2.4126177,2,-8.328225,-3.688173,-1.1224613,0
train,1996-01-28,12.0441675,1.3279318,-2.1673422,2,-8.3538265,-3.57207,-1.2207117,0
train,1996-02-04,11.92742,1.1932496,-1.919146,2,-8.083533,-3.389978,-1.0223895,0
train,1996-02-11,11.818921,1.0136615,-1.6659436,2,-7.9858475,-3.277654,-1.0191767,0
train,1996-02-18,11.692283,0.8347381,-1.4260849,2,-8.015731,-3.2361689,-0.8120543,0
train,1996-02-25,11.5738535,0.687429,-1.14728,2,-7.9515967,-3.1902986,-0.9160476,0
train,1996-03-03,11.480508,0.5483161,-0.8997009,2,-8.186318,-3.2024472,-0.6060618,0
train,1996-03-10,11.3748045,0.4774431,-0.5857328,2,-8.267434,-3.0587802,-0.34007272,0
train,1996-03-17,11.301946,0.4510584,-0.2932277,2,-8.39036,-3.200402,-0.34471577,0
train,1996-03-24,11.234426,0.40154666,-0.006722331,2,-8.392572,-3.126291,-0.24361432,0
train,1996-03-31,11.133533,0.3773168,0.30258578,2,-8.363619,-3.1446636,-0.22119612,0
train,1996-04-07,11.072244,0.34881797,0.5741334,2,-8.206478,-3.0966103,-0.11267955,0
train,1996-04-14,10.987456,0.32823655,0.8188834,2,-8.390934,-3.1750295,-0.037468996,0
train,1996-04-21,10.899225,0.30304775,1.032313,2,-8.325971,-3.0066473,0.053327806,0
train,1996-04-28,10.835931,0.2654017,1.2449926,2,-8.233839,-3.037351,0.05342132,0
train,1996-05-05,10.762106,0.28591478,1.4703481,2,-8.6290455,-3.093395,0.26269317,0
train,1996-05-12,10.677787,0.29468203,1.6773512,2,-8.402452,-3.09468,0.2599123,0
train,1996-05-19,10.689046,0.25186968,1.8140848,2,-8.402118,-3.0437126,0.2607767,0
train,1996-05-26,10.69704,0.1889539,1.9374716,2,-8.534015,-3.0231287,0.40079707,0
train,1996-06-02,10.659935,0.2260555,2.0817485,2,-8.714186,-3.0504308,0.61795187,0
train,1996-06-09,10.653605,0.25183237,2.2040834,2,-8.772357,-3.2850792,0.55337787,0
train,1996-06-16,10.685386,0.2778452,2.2313623,2,-8.873126,-3.0423694,0.695135,0
train,1996-06-23,10.75384,0.29156452,2.2298005,2,-9.102405,-3.2768736,1.0423224,0
train,1996-06-30,10.772269,0.33539948,2.2902641,2,-9.121469,-3.4237864,1.0436814,0
train,1996-07-07,10.798257,0.35559294,2.305385,2,-9.157919,-3.471172,0.9025594,0
train,1996-07-14,10.870593,0.38204816,2.2752018,2,-8.788794,-3.2518775,0.91425264,0
train,1996-07-21,10.892276,0.4262282,2.2310414,2,-9.074736,-3.4812253,0.9423821,0
train,1996-07-28,10.933742,0.49892974,2.1717544,2,-8.580508,-3.3420494,0.84610164,0
train,1996-08-04,10.993936,0.52620703,2.1929097,2,-8.638368,-3.3539054,0.6803665,0
train,1996-08-11,11.075589,0.5861709,2.1204839,2,-8.576331,-3.3190227,0.7480763,0
train,1996-08-18,11.161685,0.65207475,1.9863234,2,-8.591358,-3.417163,0.5945734,0
train,1996-08-25,11.25185,0.7157481,1.841578,2,-8.832431,-3.530389,0.7951834,0
train,1996-09-01,11.336427,0.7907022,1.6986746,2,-8.699035,-3.539213,0.62359536,0
train,1996-09-08,11.453303,0.8108746,1.5091789,2,-8.673445,-3.5377362,0.5234846,0
train,1996-09-15,11.528545,0.79662454,1.3530703,2,-8.767776,-3.6197112,0.44515258,0
train,1996-09-22,11.63341,0.79332024,1.1979369,2,-8.882224,-3.6778643,0.39805186,0
train,1996-09-29,11.717793,0.76759326,1.0446838,2,-9.000144,-3.6927795,0.48405436,0
train,1996-10-06,11.766883,0.7543796,0.8407413,2,-8.8174305,-3.542665,0.3895573,0
train,1996-10-13,11.820348,0.7173016,0.66997576,2,-8.757703,-3.537912,0.34736365,0
train,1996-10-20,11.883571,0.6819376,0.5668093,2,-8.6140585,-3.5328593,0.34008044,0
train,1996-10-27,11.9270735,0.67400765,0.45497587,2,-8.77763,-3.6135268,0.31853187,0
train,1996-11-03,11.960107,0.6406534,0.3428751,2,-8.466715,-3.4176428,0.30880508,0
train,1996-11-10,12.014197,0.559644,0.26074335,2,-8.39673,-3.3806622,0.07614267,0
train,1996-11-17,12.019023,0.49955603,0.16661379,2,-8.175498,-3.249867,0.09842925,0
train,1996-11-24,12.015023,0.46406573,0.111580044,2,-7.976649,-3.2440848,-0.0429429,0
train,1996-12-01,12.043974,0.35102314,0.047126085,2,-8.022932,-3.1317277,-0.083488464,0
train,1996-12-08,12.039092,0.2377086,0.025141269,2,-8.140143,-3.0718758,-0.18641756,0
train,1996-12-15,11.9701395,0.15181994,0.008773476,2,-8.1230545,-3.0770736,-0.14348808,0
train,1996-12-22,11.920223,0.06060805,0.0039479136,2,-8.125708,-3.0543485,-0.06297613,0
train,1996-12-29,11.928942,-0.051329084,-0.040296078,2,-7.90116,-2.879915,-0.22500683,0
train,1997-01-05,11.903297,-0.1756632,-0.0473032,2,-7.9650335,-2.5465562,-0.059328903,0
train,1997-01-12,11.906003,-0.31215444,-0.07971229,2,-7.9264665,-2.536463,-0.17570058,0
train,1997-01-19,11.950158,-0.50229406,-0.17735131,2,-7.918516,-2.3317327,-0.33574778,0
train,1997-01-26,11.959386,-0.6788902,-0.23440528,2,-7.8291554,-2.114683,-0.6005175,0
train,1997-02-02,12.011979,-0.8062755,-0.37668422,2,-7.79076,-2.0301428,-0.74788725,0
train,1997-02-09,12.01347,-0.9523426,-0.4387979,2,-7.669426,-1.752728,-1.018738,0
train,1997-02-16,11.9920225,-1.0901058,-0.44093457,2,-7.63197,-1.747582,-0.8271719,0
train,1997-02-23,11.959594,-1.2269584,-0.4453374,2,-7.450235,-1.4263239,-0.8039086,0
train,1997-03-02,11.934549,-1.3935336,-0.44072866,2,-7.5320387,-1.349994,-1.0493948,0
train,1997-03-09,11.909631,-1.556529,-0.46385136,2,-7.4610434,-1.0732131,-1.1001549,0
train,1997-03-16,11.891664,-1.6664387,-0.51567054,2,-7.607398,-1.0546832,-1.208345,0
train,1997-03-23,11.877728,-1.7627643,-0.5965029,2,-7.6134686,-1.0034192,-1.0995929,0
train,1997-03-30,11.870799,-1.8300565,-0.6534556,2,-7.855962,-1.0132191,-1.0380076,0
train,1997-04-06,11.859075,-1.8698994,-0.6545489,2,-7.952638,-0.9972548,-0.96838427,0
train,1997-04-13,11.868095,-1.8764706,-0.69084084,2,-7.8375616,-0.79278165,-1.0453116,0
train,1997-04-20,11.895404,-1.8843924,-0.8060168,2,-7.586112,-0.87980056,-1.135495,0
train,1997-04-27,11.921487,-1.9040926,-0.8948313,2,-7.5154834,-0.78172654,-1.2269355,0
train,1997-05-04,11.97202,-1.9521617,-1.0156496,2,-7.503974,-0.6943001,-1.4020126,0
train,1997-05-11,11.995358,-1.982711,-1.0851142,2,-7.318673,-0.651134,-1.4316131,0
train,1997-05-18,11.998221,-2.0243492,-1.2525301,2,-7.1628366,-0.6988935,-1.6844897,0
train,1997-05-25,12.004302,-2.077793,-1.4430575,2,-7.3150945,-0.62771773,-1.4242611,0
train,1997-06-01,12.009074,-2.1221657,-1.5992699,2,-7.616726,-0.69398534,-1.7945378,0
train,1997-06-08,12.08513,-2.2462397,-1.7930136,2,-7.4013724,-0.5838784,-1.8862017,0
train,1997-06-15,12.175717,-2.4395175,-1.9658235,2,-7.4493065,-0.6142376,-1.9535016,0
train,1997-06-22,12.252612,-2.6171052,-2.1193445,2,-7.432569,-0.4135912,-1.8113753,0
train,1997-06-29,12.282466,-2.7695827,-2.2425997,2,-7.496022,-0.33552164,-2.0423002,0
train,1997-07-06,12.382907,-2.952516,-2.4345102,2,-7.398213,-0.19211969,-2.1864705,0
train,1997-07-13,12.451327,-3.1394055,-2.5621192,2,-7.629321,-0.1857273,-2.5154076,0
train,1997-07-20,12.50482,-3.2833393,-2.6056082,2,-7.657018,-0.11708929,-2.1505806,0
train,1997-07-27,12.582261,-3.4792438,-2.6676757,2,-7.5715127,0.04518561,-2.4372,0
train,1997-08-03,12.643572,-3.628932,-2.6987739,2,-7.6987057,-0.03375803,-2.3961432,0
train,1997-08-10,12.703277,-3.7781358,-2.7209976,2,-7.739535,0.08455181,-2.4718916,0
train,1997-08-17,12.769063,-3.9085426,-2.7055533,2,-7.8131046,0.16686013,-2.5437374,0
train,1997-08-24,12.828691,-4.0567083,-2.6772864,2,-7.7652173,0.25470525,-2.5974793,0
train,1997-08-31,12.895011,-4.237629,-2.6429958,2,-7.7269335,0.3753509,-2.6006021,0
train,1997-09-07,12.93852,-4.4093447,-2.6243095,2,-7.8488846,0.52231395,-2.5758722,0
train,1997-09-14,12.997759,-4.628726,-2.6122231,2,-8.043162,0.60437894,-2.380383,0
train,1997-09-21,13.028516,-4.876709,-2.5739083,2,-7.916571,0.6687917,-2.2319162,0
train,1997-09-28,13.064136,-5.155814,-2.5399485,2,-8.106208,0.61688036,-2.3793113,0
train,1997-10-05,13.136509,-5.472937,-2.558966,2,-8.060976,0.7907878,-2.3407555,0
train,1997-10-12,13.192077,-5.810569,-2.4876604,2,-8.110557,0.85405654,-2.261396,0
train,1997-10-19,13.233478,-6.1010666,-2.4042401,2,-8.307826,0.9604489,-2.2565444,0
train,1997-10-26,13.28369,-6.4064837,-2.3020353,2,-8.343947,1.0682666,-2.3063474,0
train,1997-11-02,13.260882,-6.635412,-2.1519208,2,-8.638145,0.93625194,-2.0545704,0
train,1997-11-09,13.29169,-6.862296,-2.0796509,2,-8.472728,1.1316688,-2.1751482,0
train,1997-11-16,13.320668,-7.082745,-1.9264327,2,-8.743175,1.1444826,-2.0660777,0
train,1997-11-23,13.358588,-7.3257937,-1.795264,2,-8.852361,1.2260902,-2.0349777,0
train,1997-11-30,13.385566,-7.5261564,-1.688721,2,-8.832196,1.2111433,-2.1557715,0
train,1997-12-07,13.436204,-7.7652082,-1.6468394,2,-8.979574,1.3848453,-2.2221506,0
train,1997-12-14,13.458972,-7.9114847,-1.5436289,2,-8.8088255,1.3708951,-2.0654025,0
train,1997-12-21,13.467984,-8.041114,-1.4633825,2,-8.716996,1.5291066,-2.1095684,0
train,1997-12-28,13.49764,-8.186114,-1.405208,2,-8.768135,1.4943469,-2.1420038,0
train,1998-01-04,13.556764,-8.377736,-1.2273228,2,-8.953039,1.5574384,-2.178791,0
train,1998-01-11,13.564626,-8.544578,-1.0372127,2,-8.781821,1.6703119,-2.2285774,0
train,1998-01-18,13.565463,-8.735293,-0.8749492,2,-8.952839,1.5867255,-2.1196268,0
train,1998-01-25,13.554391,-8.88317,-0.70253646,2,-9.098066,1.7689345,-1.8523544,0
train,1998-02-01,13.517894,-9.022656,-0.5144836,2,-9.390607,1.5605774,-1.6377041,0
train,1998-02-08,13.545712,-9.254163,-0.3633111,2,-9.442701,1.8629878,-1.5544722,0
train,1998-02-15,13.616054,-9.536851,-0.26440445,2,-9.414352,1.6835995,-1.5027138,0
train,1998-02-22,13.68129,-9.813918,-0.14183192,2,-9.564431,1.8527019,-1.3525103,0
train,1998-03-01,13.771249,-10.113978,-0.09977999,2,-9.726159,1.9435451,-1.3923852,0
train,1998-03-08,13.826933,-10.399304,0.03990887,2,-9.790501,2.2473302,-1.4572309,0
train,1998-03-15,13.887446,-10.6781,0.18018731,2,-9.739004,2.277078,-1.4686594,0
train,1998-03-22,13.957755,-10.966838,0.33940658,2,-9.968573,2.5353281,-1.5130439,0
train,1998-03-29,14.052903,-11.279534,0.5410055,2,-10.17037,2.560267,-1.545217,0
train,1998-04-05,14.118807,-11.572801,0.7484982,2,-10.351457,2.5645955,-1.4328101,0
train,1998-04-12,14.182906,-11.886966,0.9221134,2,-10.330355,2.7712188,-1.3050048,0
train,1998-04-19,14.236208,-12.266309,1.058791,2,-10.264135,2.8658645,-1.3918681,0
train,1998-04-26,14.299851,-12.641191,1.1819084,2,-10.573665,3.1696618,-1.2617373,0
train,1998-05-03,14.431709,-13.04412,1.2825266,2,-10.627006,3.2531552,-1.388858,0
train,1998-05-10,14.53148,-13.409262,1.4349902,2,-10.808206,3.4747226,-1.3502824,0
train,1998-05-17,14.605178,-13.72417,1.631413,2,-10.9049635,3.463826,-1.2892643,0
train,1998-05-24,14.668391,-13.986628,1.8355699,2,-11.088378,3.5673876,-1.1754413,0
train,1998-05-31,14.677289,-14.246072,2.1071887,2,-11.17196,3.57176,-1.0705944,0
train,1998-06-07,14.679084,-14.468207,2.3297558,2,-11.272454,3.7642732,-0.8436384,0
train,1998-06-14,14.725818,-14.733528,2.5115838,2,-11.669214,3.7082067,-0.9217235,0
train,1998-06-21,14.749791,-14.997376,2.761286,2,-11.639247,3.9403546,-0.7317567,0
train,1998-06-28,14.801265,-15.309476,3.0107915,2,-11.5626135,3.8425753,-1.0019684,0
train,1998-07-05,14.79123,-15.542665,3.1357665,2,-11.709389,4.0847883,-0.68393266,0
train,1998-07-12,14.875327,-15.853744,3.2258034,2,-11.545526,4.086244,-0.863788,0
train,1998-07-19,14.943835,-16.124699,3.3746014,2,-11.57605,4.3139014,-0.96445155,0
train,1998-07-26,15.010348,-16.408676,3.4999502,2,-11.797697,4.393671,-0.89432824,0
train,1998-08-02,15.0535555,-16.644249,3.6607714,2,-12.089156,4.5953083,-0.8164182,0
train,1998-08-09,15.047023,-16.80046,3.7841191,2,-11.712442,4.707026,-0.9968642,0
train,1998-08-16,15.008439,-16.860592,3.9385195,2,-11.723764,4.566741,-0.76438844,0
train,1998-08-23,14.951696,-16.900166,4.1131945,2,-11.730928,4.5072093,-0.6611042,0
train,1998-08-30,14.810399,-16.873783,4.3839173,2,-11.706527,4.5533423,-0.5907754,0
train,1998-09-06,14.6396055,-16.85072,4.6750197,2,-11.790064,4.51688,-0.29467162,0
train,1998-09-13,14.462243,-16.765457,4.9156547,2,-11.428588,4.380518,-0.2151546,0
train,1998-09-20,14.248668,-16.670238,5.1959915,2,-11.750058,4.181669,-0.18065302,0
train,1998-09-27,14.002754,-16.580822,5.4387226,2,-11.197397,4.038953,-0.07423373,0
train,1998-10-04,13.692723,-16.41458,5.7053466,2,-11.262773,3.742551,0.2248005,0
train,1998-10-11,13.327928,-16.211395,6.084973,2,-11.207047,3.4023275,0.7007859,0
train,1998-10-18,12.94484,-16.056347,6.4642844,2,-11.107692,3.169829,0.8547163,0
train,1998-10-25,12.616806,-15.963202,6.787844,2,-11.007636,3.2983284,0.78865314,0
train,1998-11-01,12.299386,-15.850395,7.0723186,2,-10.982154,2.8396552,1.012245,0
train,1998-11-08,12.009279,-15.80783,7.39581,2,-11.103536,2.9915266,0.9756782,0
train,1998-11-15,11.801782,-15.808193,7.6566334,2,-11.2487135,2.6211953,1.5340868,0
train,1998-11-22,11.61378,-15.848771,7.8410087,2,-11.200249,2.8069668,1.602955,0
train,1998-11-29,11.476569,-15.93233,7.9914374,2,-11.277876,2.808245,1.8329595,0
train,1998-12-06,11.290129,-15.96919,8.192654,2,-11.160534,3.1707354,1.451615,0
train,1998-12-13,11.108038,-16.020847,8.415733,2,-11.257734,3.150902,1.6160746,0
train,1998-12-20,10.97017,-16.0777,8.62249,2,-10.981312,3.115694,1.6778488,0
train,1998-12-27,10.813179,-16.111645,8.847606,2,-11.218878,3.213079,1.6359613,0
train,1999-01-03,10.561084,-16.015348,9.032539,2,-10.590658,3.2328804,1.8300618,0
train,1999-01-10,10.317231,-15.968917,9.206176,2,-10.986558,3.3220875,1.6437669,0
train,1999-01-17,10.048984,-15.906707,9.375685,2,-10.959977,3.3016703,1.9790126,0
train,1999-01-24,9.804208,-15.867719,9.487751,2,-11.035044,3.3710756,2.1126173,0
train,1999-01-31,9.594466,-15.898271,9.552707,2,-10.70144,3.2195358,2.2077913,0
train,1999-02-07,9.404122,-15.938853,9.651323,2,-10.42717,3.5243683,2.1548045,0
train,1999-02-14,9.218045,-15.99756,9.741243,2,-10.44044,3.588797,2.4296823,0
train,1999-02-21,9.078218,-16.086035,9.804693,2,-10.618725,3.7759128,2.4295826,0
train,1999-02-28,8.991229,-16.23407,9.873344,2,-10.477962,4.018898,2.276076,0
train,1999-03-07,9.013757,-16.457523,9.8100195,2,-10.199253,4.1914897,2.1286159,0
train,1999-03-14,9.039372,-16.680729,9.778239,2,-10.138254,4.486851,1.8258704,0
train,1999-03-21,9.093886,-16.894934,9.66581,2,-10.145085,4.5483055,2.2895439,0
train,1999-03-28,9.123688,-17.038376,9.542233,2,-10.08314,4.7318683,1.8232648,0
train,1999-04-04,9.225429,-17.206165,9.373097,2,-10.358966,4.9051948,1.7964007,0
train,1999-04-11,9.437303,-17.521545,9.138753,2,-9.944783,5.333559,1.3689001,0
train,1999-04-18,9.60465,-17.670519,8.98004,2,-9.937083,5.468083,1.5066112,0
train,1999-04-25,9.737779,-17.814255,8.846812,2,-10.263251,5.6032596,1.3012677,0
train,1999-05-02,9.819532,-17.892082,8.76302,2,-10.27422,5.6959233,1.294437,0
train,1999-05-09,9.913138,-17.974972,8.618056,2,-10.342052,5.85395,1.3879447,0
train,1999-05-16,9.988107,-18.062975,8.425314,2,-10.35689,5.9962316,1.301926,0
train,1999-05-23,10.025867,-18.074177,8.296769,2,-10.2991295,6.06309,1.2405701,0
train,1999-05-30,10.014588,-18.021168,8.204734,2,-10.192125,5.9350886,1.3170656,0
train,1999-06-06,10.061734,-17.994795,8.093346,2,-10.25466,6.0533304,1.1945227,0
train,1999-06-13,10.115473,-17.948166,7.9610295,2,-10.293313,5.966821,1.5235325,0
train,1999-06-20,10.166047,-17.938297,7.7758207,2,-10.070882,5.982066,1.3398114,0
train,1999-06-27,10.167937,-17.868277,7.6175737,2,-10.097172,5.9710584,1.3297209,0
train,1999-07-04,10.249018,-17.890162,7.549924,2,-10.069439,5.9524784,1.2513466,0
train,1999-07-11,10.367244,-17.905457,7.47492,2,-10.130468,5.9968104,1.2335914,0
train,1999-07-18,10.512967,-17.953728,7.3827467,2,-10.150572,6.0440273,1.1936301,0
train,1999-07-25,10.604727,-17.947495,7.364465,2,-9.966989,6.1467314,1.034901,0
train,1999-08-01,10.650008,-17.830942,7.3985305,2,-10.119926,5.930899,1.2311502,0
train,1999-08-08,10.719127,-17.740738,7.383846,2,-9.954552,5.9749126,1.1872725,0
train,1999-08-15,10.813224,-17.721231,7.3314633,2,-9.887223,5.9413886,1.0953165,0
train,1999-08-22,10.892239,-17.65817,7.2827687,2,-9.971433,5.832547,1.2880428,0
train,1999-08-29,10.99793,-17.63235,7.196363,2,-10.03598,5.8821096,1.0994359,0
train,1999-09-05,11.055667,-17.575802,7.161221,2,-9.955479,5.839417,1.247273,0
train,1999-09-12,11.105502,-17.473595,7.150865,2,-9.991125,5.688195,1.212502,0
train,1999-09-19,11.157704,-17.331749,7.1497126,2,-9.787177,5.496348,1.3441716,0
